metric,regime,system,crash_point,response_class,readback_keying,successes,total,rate,runs,ci_low,ci_high,resamples,bootstrap_seed,clusters,observations
known_ambiguity_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,30,30,1.0,3,1.0,1.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,30,30,1.0,3,1.0,1.0,10000,20260806,3,30
state_corruption_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,NO_READBACK,CALLER_REFERENCE,29,30,0.9666666666666667,3,0.9,1.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,NO_READBACK,CALLER_REFERENCE,30,30,1.0,3,1.0,1.0,10000,20260806,3,30
state_corruption_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,NO_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,28,30,0.9333333333333333,3,0.8,1.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,30,30,1.0,3,1.0,1.0,10000,20260806,3,30
state_corruption_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4_DURABLE_WORKFLOW,after_barrier_before_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,28,30,0.9333333333333333,3,0.9,1.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4_DURABLE_WORKFLOW,after_barrier_before_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4_DURABLE_WORKFLOW,after_barrier_before_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B4_DURABLE_WORKFLOW,after_barrier_before_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
state_corruption_rate,(session-3),B4_DURABLE_WORKFLOW,after_barrier_before_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4_DURABLE_WORKFLOW,after_barrier_before_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4_DURABLE_WORKFLOW,after_barrier_before_dispatch,NO_READBACK,CALLER_REFERENCE,29,30,0.9666666666666667,3,0.9,1.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4_DURABLE_WORKFLOW,after_barrier_before_dispatch,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4_DURABLE_WORKFLOW,after_barrier_before_dispatch,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B4_DURABLE_WORKFLOW,after_barrier_before_dispatch,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
state_corruption_rate,(session-3),B4_DURABLE_WORKFLOW,after_barrier_before_dispatch,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4_DURABLE_WORKFLOW,after_barrier_before_dispatch,NO_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4_DURABLE_WORKFLOW,after_barrier_before_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,30,30,1.0,3,1.0,1.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4_DURABLE_WORKFLOW,after_barrier_before_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4_DURABLE_WORKFLOW,after_barrier_before_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B4_DURABLE_WORKFLOW,after_barrier_before_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
state_corruption_rate,(session-3),B4_DURABLE_WORKFLOW,after_barrier_before_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4_DURABLE_WORKFLOW,after_barrier_before_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4_DURABLE_WORKFLOW,after_intent_before_barrier,AUTHORITATIVE_READBACK,CALLER_REFERENCE,1,30,0.03333333333333333,3,0.0,0.1,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4_DURABLE_WORKFLOW,after_intent_before_barrier,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4_DURABLE_WORKFLOW,after_intent_before_barrier,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B4_DURABLE_WORKFLOW,after_intent_before_barrier,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
state_corruption_rate,(session-3),B4_DURABLE_WORKFLOW,after_intent_before_barrier,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4_DURABLE_WORKFLOW,after_intent_before_barrier,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4_DURABLE_WORKFLOW,after_intent_before_barrier,NO_READBACK,CALLER_REFERENCE,3,30,0.1,3,0.0,0.2,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4_DURABLE_WORKFLOW,after_intent_before_barrier,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4_DURABLE_WORKFLOW,after_intent_before_barrier,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B4_DURABLE_WORKFLOW,after_intent_before_barrier,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
state_corruption_rate,(session-3),B4_DURABLE_WORKFLOW,after_intent_before_barrier,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4_DURABLE_WORKFLOW,after_intent_before_barrier,NO_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4_DURABLE_WORKFLOW,after_intent_before_barrier,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,4,30,0.13333333333333333,3,0.1,0.2,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4_DURABLE_WORKFLOW,after_intent_before_barrier,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4_DURABLE_WORKFLOW,after_intent_before_barrier,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B4_DURABLE_WORKFLOW,after_intent_before_barrier,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
state_corruption_rate,(session-3),B4_DURABLE_WORKFLOW,after_intent_before_barrier,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4_DURABLE_WORKFLOW,after_intent_before_barrier,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4_DURABLE_WORKFLOW,after_resolution_before_barrier,AUTHORITATIVE_READBACK,CALLER_REFERENCE,5,30,0.16666666666666666,3,0.0,0.3,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4_DURABLE_WORKFLOW,after_resolution_before_barrier,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4_DURABLE_WORKFLOW,after_resolution_before_barrier,AUTHORITATIVE_READBACK,CALLER_REFERENCE,1,30,0.03333333333333333,3,0.0,0.1,10000,20260806,3,30
unverified_failure_rate,(session-3),B4_DURABLE_WORKFLOW,after_resolution_before_barrier,AUTHORITATIVE_READBACK,CALLER_REFERENCE,1,30,0.03333333333333333,3,0.0,0.1,10000,20260806,3,30
state_corruption_rate,(session-3),B4_DURABLE_WORKFLOW,after_resolution_before_barrier,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4_DURABLE_WORKFLOW,after_resolution_before_barrier,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4_DURABLE_WORKFLOW,after_resolution_before_barrier,NO_READBACK,CALLER_REFERENCE,4,30,0.13333333333333333,3,0.1,0.2,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4_DURABLE_WORKFLOW,after_resolution_before_barrier,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4_DURABLE_WORKFLOW,after_resolution_before_barrier,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B4_DURABLE_WORKFLOW,after_resolution_before_barrier,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
state_corruption_rate,(session-3),B4_DURABLE_WORKFLOW,after_resolution_before_barrier,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4_DURABLE_WORKFLOW,after_resolution_before_barrier,NO_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4_DURABLE_WORKFLOW,after_resolution_before_barrier,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,4,30,0.13333333333333333,3,0.0,0.3,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4_DURABLE_WORKFLOW,after_resolution_before_barrier,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4_DURABLE_WORKFLOW,after_resolution_before_barrier,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B4_DURABLE_WORKFLOW,after_resolution_before_barrier,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
state_corruption_rate,(session-3),B4_DURABLE_WORKFLOW,after_resolution_before_barrier,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4_DURABLE_WORKFLOW,after_resolution_before_barrier,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4_DURABLE_WORKFLOW,after_response_before_resolution,AUTHORITATIVE_READBACK,CALLER_REFERENCE,29,30,0.9666666666666667,3,0.9,1.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4_DURABLE_WORKFLOW,after_response_before_resolution,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4_DURABLE_WORKFLOW,after_response_before_resolution,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B4_DURABLE_WORKFLOW,after_response_before_resolution,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
state_corruption_rate,(session-3),B4_DURABLE_WORKFLOW,after_response_before_resolution,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4_DURABLE_WORKFLOW,after_response_before_resolution,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4_DURABLE_WORKFLOW,after_response_before_resolution,NO_READBACK,CALLER_REFERENCE,30,30,1.0,3,1.0,1.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4_DURABLE_WORKFLOW,after_response_before_resolution,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4_DURABLE_WORKFLOW,after_response_before_resolution,NO_READBACK,CALLER_REFERENCE,1,30,0.03333333333333333,3,0.0,0.1,10000,20260806,3,30
unverified_failure_rate,(session-3),B4_DURABLE_WORKFLOW,after_response_before_resolution,NO_READBACK,CALLER_REFERENCE,1,30,0.03333333333333333,3,0.0,0.1,10000,20260806,3,30
state_corruption_rate,(session-3),B4_DURABLE_WORKFLOW,after_response_before_resolution,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4_DURABLE_WORKFLOW,after_response_before_resolution,NO_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4_DURABLE_WORKFLOW,after_response_before_resolution,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,30,30,1.0,3,1.0,1.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4_DURABLE_WORKFLOW,after_response_before_resolution,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4_DURABLE_WORKFLOW,after_response_before_resolution,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B4_DURABLE_WORKFLOW,after_response_before_resolution,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
state_corruption_rate,(session-3),B4_DURABLE_WORKFLOW,after_response_before_resolution,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4_DURABLE_WORKFLOW,after_response_before_resolution,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4_DURABLE_WORKFLOW,before_intent_write,AUTHORITATIVE_READBACK,CALLER_REFERENCE,7,30,0.23333333333333334,3,0.2,0.3,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4_DURABLE_WORKFLOW,before_intent_write,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4_DURABLE_WORKFLOW,before_intent_write,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B4_DURABLE_WORKFLOW,before_intent_write,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
state_corruption_rate,(session-3),B4_DURABLE_WORKFLOW,before_intent_write,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4_DURABLE_WORKFLOW,before_intent_write,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4_DURABLE_WORKFLOW,before_intent_write,NO_READBACK,CALLER_REFERENCE,5,30,0.16666666666666666,3,0.1,0.2,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4_DURABLE_WORKFLOW,before_intent_write,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4_DURABLE_WORKFLOW,before_intent_write,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B4_DURABLE_WORKFLOW,before_intent_write,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
state_corruption_rate,(session-3),B4_DURABLE_WORKFLOW,before_intent_write,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4_DURABLE_WORKFLOW,before_intent_write,NO_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4_DURABLE_WORKFLOW,before_intent_write,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,10,30,0.3333333333333333,3,0.1,0.7,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4_DURABLE_WORKFLOW,before_intent_write,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4_DURABLE_WORKFLOW,before_intent_write,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B4_DURABLE_WORKFLOW,before_intent_write,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
state_corruption_rate,(session-3),B4_DURABLE_WORKFLOW,before_intent_write,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4_DURABLE_WORKFLOW,before_intent_write,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4_DURABLE_WORKFLOW,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,25,30,0.8333333333333334,3,0.8,0.9,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4_DURABLE_WORKFLOW,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4_DURABLE_WORKFLOW,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,1,30,0.03333333333333333,3,0.0,0.1,10000,20260806,3,30
unverified_failure_rate,(session-3),B4_DURABLE_WORKFLOW,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,1,30,0.03333333333333333,3,0.0,0.1,10000,20260806,3,30
state_corruption_rate,(session-3),B4_DURABLE_WORKFLOW,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4_DURABLE_WORKFLOW,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4_DURABLE_WORKFLOW,mid_dispatch,NO_READBACK,CALLER_REFERENCE,30,30,1.0,3,1.0,1.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4_DURABLE_WORKFLOW,mid_dispatch,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4_DURABLE_WORKFLOW,mid_dispatch,NO_READBACK,CALLER_REFERENCE,1,30,0.03333333333333333,3,0.0,0.1,10000,20260806,3,30
unverified_failure_rate,(session-3),B4_DURABLE_WORKFLOW,mid_dispatch,NO_READBACK,CALLER_REFERENCE,1,30,0.03333333333333333,3,0.0,0.1,10000,20260806,3,30
state_corruption_rate,(session-3),B4_DURABLE_WORKFLOW,mid_dispatch,NO_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4_DURABLE_WORKFLOW,mid_dispatch,NO_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,(session-3),B4_DURABLE_WORKFLOW,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,28,30,0.9333333333333333,3,0.8,1.0,10000,20260806,3,30
known_ambiguity_rate,(session-3),B4_DURABLE_WORKFLOW,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,(session-3),B4_DURABLE_WORKFLOW,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
unverified_failure_rate,(session-3),B4_DURABLE_WORKFLOW,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
state_corruption_rate,(session-3),B4_DURABLE_WORKFLOW,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,(session-3),B4_DURABLE_WORKFLOW,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,p0,AEP_FULL,none,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
known_ambiguity_rate,p0,AEP_FULL,none,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,p0,AEP_FULL,none,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
unverified_failure_rate,p0,AEP_FULL,none,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
state_corruption_rate,p0,AEP_FULL,none,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,p0,AEP_FULL,none,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,0,0.0,3,0.0,0.0,0,20260806,3,0
undetected_duplicate_rate,p0,B0_NAIVE_RETRY,none,AUTHORITATIVE_READBACK,CALLER_REFERENCE,3,30,0.1,3,0.0,0.2,10000,20260806,3,30
known_ambiguity_rate,p0,B0_NAIVE_RETRY,none,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,p0,B0_NAIVE_RETRY,none,AUTHORITATIVE_READBACK,CALLER_REFERENCE,1,30,0.03333333333333333,3,0.0,0.1,10000,20260806,3,30
unverified_failure_rate,p0,B0_NAIVE_RETRY,none,AUTHORITATIVE_READBACK,CALLER_REFERENCE,1,30,0.03333333333333333,3,0.0,0.1,10000,20260806,3,30
state_corruption_rate,p0,B0_NAIVE_RETRY,none,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,p0,B0_NAIVE_RETRY,none,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,p0,B1_LEASE_ONLY,none,AUTHORITATIVE_READBACK,CALLER_REFERENCE,5,30,0.16666666666666666,3,0.0,0.3,10000,20260806,3,30
known_ambiguity_rate,p0,B1_LEASE_ONLY,none,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
lost_effect_rate,p0,B1_LEASE_ONLY,none,AUTHORITATIVE_READBACK,CALLER_REFERENCE,1,30,0.03333333333333333,3,0.0,0.1,10000,20260806,3,30
unverified_failure_rate,p0,B1_LEASE_ONLY,none,AUTHORITATIVE_READBACK,CALLER_REFERENCE,1,30,0.03333333333333333,3,0.0,0.1,10000,20260806,3,30
state_corruption_rate,p0,B1_LEASE_ONLY,none,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,30,0.0,3,0.0,0.0,10000,20260806,3,30
recovery_success_rate,p0,B1_LEASE_ONLY,none,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
